GiftId,TripId
96713,15
96105,15
99663,15
98470,15
96141,15
99953,15
97946,15
96343,15
99712,15
96391,15
99339,15
97121,15
97541,15
97854,15
98080,15
98390,15
98649,15
98829,15
99193,15
99464,15
99543,15
99630,15
167,16
2988,16
3058,16
864,16
3123,16
1914,16
10,16
1417,16
4709,16
3841,16
2077,16
2866,16
4991,16
453,16
2863,16
3311,16
2622,16
3357,16
1365,16
385,16
58,16
1796,16
2025,16
914,16
5366,16
3886,16
3767,16
4695,16
2843,16
2989,16
2074,16
4872,16
1427,16
4198,16
2619,16
714,16
729,16
1113,16
4745,16
154,16
4215,16
4701,16
2067,16
2351,16
158,16
638,16
845,16
992,16
1390,16
1632,16
2017,16
2470,16
2497,16
2521,16
2643,16
2873,16
3523,16
3629,16
3717,16
4102,16
4143,16
4313,16
4916,16
5571,17
7865,17
6697,17
8192,17
7337,17
8276,17
11226,17
7002,17
10533,17
5614,17
8132,17
9940,17
10625,17
10526,17
9700,17
9515,17
6356,17
10594,17
9149,17
10116,17
8092,17
11611,17
9193,17
10545,17
7184,17
6047,17
9647,17
7866,17
6501,17
9032,17
5872,17
5856,17
6179,17
6750,17
11824,17
11817,17
11619,17
10009,17
7082,17
10462,17
10896,17
8771,17
6444,17
9675,17
7894,17
8753,17
10171,17
8511,17
10015,17
5884,17
6292,17
6393,17
7087,17
7935,17
8023,17
8052,17
8153,17
8428,17
8444,17
9098,17
9329,17
9625,17
9763,17
9837,17
9907,17
9951,17
9992,17
9999,17
10618,17
10676,17
11141,17
11217,17
11396,17
11867,17
11892,17
17169,18
12251,18
11962,18
17147,18
13974,18
15795,18
15374,18
13750,18
13968,18
12851,18
13409,18
12726,18
17670,18
16241,18
15382,18
16626,18
15002,18
13777,18
16239,18
16879,18
15976,18
14465,18
17756,18
16899,18
15575,18
13250,18
17515,18
17197,18
14013,18
15493,18
13301,18
14022,18
13473,18
16520,18
15631,18
12635,18
12494,18
15780,18
12907,18
16341,18
17133,18
12950,18
16857,18
13043,18
14737,18
16724,18
14878,18
14949,18
15998,18
12201,18
12486,18
12763,18
13147,18
14378,18
14456,18
14679,18
14707,18
14889,18
15183,18
15358,18
15524,18
15712,18
15766,18
15826,18
16291,18
16324,18
16708,18
16715,18
16778,18
16812,18
16838,18
16893,18
17062,18
17094,18
17159,18
17632,18
17645,18
17738,18
20044,19
23817,19
22188,19
21925,19
22039,19
18339,19
20362,19
18933,19
19358,19
19431,19
18567,19
17905,19
22740,19
18149,19
21001,19
22309,19
20289,19
20310,19
21448,19
18921,19
19207,19
19471,19
19352,19
21408,19
24375,19
23009,19
24750,19
19534,19
18353,19
18664,19
22042,19
24102,19
20386,19
22334,19
18818,19
18229,19
19844,19
24018,19
20751,19
19626,19
19923,19
21195,19
21284,19
24240,19
23561,19
17921,19
18081,19
18250,19
19124,19
19177,19
19444,19
19577,19
19699,19
19753,19
20380,19
20715,19
20720,19
20912,19
21038,19
21040,19
21333,19
21354,19
21437,19
21926,19
22644,19
22990,19
23295,19
23608,19
23737,19
23776,19
24154,19
24348,19
24557,19
24649,19
24909,19
27689,20
28714,20
27280,20
26187,20
27059,20
27794,20
27202,20
25666,20
27281,20
28255,20
26943,20
28524,20
26870,20
26769,20
26363,20
28566,20
25315,20
28869,20
25058,20
28933,20
25446,20
28332,20
26494,20
29249,20
29161,20
28938,20
29036,20
27750,20
26565,20
29477,20
27161,20
28264,20
28501,20
25987,20
25788,20
29044,20
26721,20
25876,20
25996,20
26285,20
26386,20
26480,20
26553,20
26704,20
26776,20
26923,20
27393,20
27948,20
27997,20
28207,20
28468,20
28540,20
28720,20
28889,20
29568,20
29580,20
30383,21
30979,21
32124,21
31031,21
30097,21
33255,21
29946,21
32129,21
30661,21
34254,21
33022,21
33173,21
32483,21
32522,21
34111,21
29909,21
34529,21
29653,21
34247,21
30088,21
32095,21
32156,21
33878,21
29644,21
33071,21
31584,21
34593,21
34167,21
31746,21
32845,21
30096,21
33735,21
32112,21
32381,21
34596,21
30567,21
33516,21
31503,21
29714,21
33888,21
30754,21
34033,21
29738,21
29751,21
29774,21
30287,21
30889,21
31281,21
31481,21
31631,21
31660,21
31679,21
31796,21
32388,21
32529,21
32557,21
32750,21
32955,21
32991,21
33203,21
33288,21
33579,21
33779,21
34181,21
37095,22
39116,22
36009,22
39565,22
36796,22
34637,22
35123,22
35412,22
37548,22
37471,22
36705,22
36837,22
34725,22
37361,22
39567,22
35495,22
38041,22
39254,22
39233,22
39047,22
37913,22
38244,22
37514,22
34859,22
38481,22
37381,22
38873,22
39378,22
36090,22
38789,22
35738,22
39203,22
37856,22
35215,22
36648,22
39667,22
35637,22
38237,22
35032,22
36637,22
38460,22
35868,22
34816,22
36142,22
34651,22
35145,22
35221,22
35285,22
35354,22
36318,22
36703,22
36746,22
37171,22
37688,22
37710,22
37828,22
37832,22
37848,22
38205,22
38321,22
38527,22
39363,22
39712,22
41250,23
42756,23
42132,23
43934,23
39828,23
44890,23
42689,23
45566,23
40275,23
42271,23
44840,23
44244,23
42019,23
44500,23
41551,23
43763,23
40203,23
40994,23
41115,23
41545,23
42703,23
41631,23
45185,23
40570,23
44538,23
43050,23
40951,23
40053,23
39936,23
43944,23
45087,23
44564,23
45180,23
44921,23
41842,23
40119,23
41093,23
42311,23
42082,23
41693,23
41820,23
44288,23
43325,23
43288,23
45640,23
40431,23
41792,23
41154,23
45708,23
39992,23
40296,23
41050,23
41491,23
41530,23
41623,23
41841,23
41980,23
42289,23
42321,23
42985,23
43196,23
43342,23
44190,23
44301,23
44339,23
44362,23
44574,23
44731,23
44818,23
44929,23
44959,23
45191,23
45369,23
45638,23
45925,23
46020,24
50298,24
52007,24
47902,24
47875,24
50132,24
52398,24
52240,24
47732,24
50626,24
50687,24
47456,24
50929,24
50105,24
49343,24
50406,24
46160,24
50161,24
48927,24
47777,24
50819,24
46775,24
50774,24
48994,24
52363,24
52317,24
48503,24
50555,24
50750,24
48470,24
48812,24
46052,24
51239,24
46921,24
48062,24
48966,24
50364,24
50510,24
49086,24
46157,24
48513,24
47273,24
48418,24
50245,24
46397,24
47070,24
47220,24
47494,24
47718,24
47896,24
48197,24
48394,24
48696,24
49047,24
49278,24
49312,24
49837,24
49968,24
50348,24
50365,24
50541,24
50807,24
50856,24
50966,24
51397,24
51454,24
51473,24
51659,24
52330,24
53574,25
56082,25
56825,25
57246,25
56870,25
53388,25
56366,25
53593,25
54516,25
55578,25
54123,25
54062,25
56116,25
54055,25
54681,25
54208,25
52596,25
56274,25
55355,25
53359,25
53926,25
55395,25
54658,25
53040,25
55657,25
53721,25
56019,25
57100,25
56572,25
56182,25
56250,25
55029,25
54118,25
55935,25
57337,25
53854,25
55108,25
57065,25
53062,25
53935,25
52930,25
54951,25
53347,25
55276,25
52438,25
53260,25
53264,25
53311,25
53315,25
53489,25
53843,25
53967,25
54122,25
54203,25
54222,25
54252,25
54550,25
54606,25
54804,25
55019,25
55079,25
55262,25
55275,25
56297,25
56318,25
56414,25
56600,25
56742,25
61402,26
63190,26
59689,26
62403,26
59001,26
62029,26
61986,26
61117,26
62959,26
62745,26
60803,26
63592,26
63701,26
62077,26
61815,26
61949,26
62827,26
59755,26
61981,26
60610,26
58849,26
60387,26
61814,26
60024,26
63100,26
57358,26
62002,26
58486,26
58929,26
58219,26
58258,26
60225,26
57887,26
58738,26
63953,26
62401,26
61073,26
62524,26
58516,26
59507,26
62586,26
63842,26
61589,26
63903,26
60287,26
59372,26
62548,26
59927,26
60130,26
63092,26
58269,26
62471,26
57473,26
57524,26
57530,26
57533,26
57566,26
57639,26
58029,26
58307,26
58815,26
58995,26
59073,26
59818,26
59970,26
59984,26
60017,26
60199,26
60260,26
60265,26
60356,26
60487,26
60545,26
60983,26
61088,26
61537,26
61649,26
61677,26
61775,26
61987,26
62196,26
62266,26
62448,26
63302,26
63348,26
63446,26
68537,27
69476,27
68474,27
66603,27
64613,27
69228,27
65410,27
64695,27
67870,27
67848,27
66973,27
66468,27
66707,27
67309,27
65566,27
66754,27
67635,27
68625,27
67072,27
68092,27
69328,27
68410,27
65453,27
67569,27
67102,27
65221,27
66550,27
64316,27
66547,27
68430,27
68834,27
65730,27
65256,27
63994,27
64884,27
66143,27
66795,27
67024,27
64264,27
68705,27
69123,27
67662,27
67003,27
69125,27
67588,27
69558,27
64440,27
65942,27
64080,27
64822,27
64827,27
64933,27
65299,27
65788,27
65859,27
66580,27
66838,27
66860,27
67811,27
68977,27
74947,28
76110,28
70611,28
71285,28
75690,28
74081,28
73760,28
75327,28
70865,28
74416,28
71178,28
74258,28
70010,28
73542,28
70225,28
73164,28
69853,28
74231,28
72307,28
73521,28
73719,28
76354,28
69973,28
71488,28
70353,28
71026,28
70053,28
70403,28
76220,28
70346,28
75709,28
74101,28
71176,28
71492,28
69900,28
73560,28
73682,28
74935,28
73782,28
71046,28
73302,28
70729,28
70445,28
74773,28
74510,28
70290,28
74462,28
69876,28
70134,28
70308,28
70328,28
70391,28
70491,28
70551,28
70640,28
70705,28
70720,28
70822,28
70952,28
71028,28
71555,28
72551,28
73147,28
73938,28
73968,28
74376,28
74533,28
74620,28
74633,28
74836,28
75675,28
76105,28
76189,28
76269,28
76373,28
76440,28
76519,28
76570,28
76703,28
79425,29
83632,29
83996,29
82369,29
77515,29
82727,29
83155,29
80033,29
78325,29
80208,29
83053,29
79789,29
77111,29
81772,29
82933,29
77328,29
83436,29
83332,29
76788,29
77029,29
77693,29
81711,29
78352,29
78046,29
79001,29
76771,29
77013,29
79574,29
79220,29
83411,29
80146,29
82745,29
76744,29
80224,29
83543,29
79516,29
78787,29
77863,29
76878,29
81278,29
77132,29
83853,29
80877,29
77153,29
79436,29
77531,29
78755,29
76759,29
76879,29
77510,29
77714,29
77721,29
78130,29
78156,29
78168,29
78209,29
78680,29
79000,29
79223,29
80096,29
80509,29
80689,29
81312,29
81625,29
81765,29
81782,29
82355,29
82468,29
82543,29
82800,29
83385,29
83636,29
83643,29
83800,29
88548,30
84401,30
89528,30
85870,30
85655,30
85744,30
88148,30
89719,30
88462,30
84166,30
87802,30
86409,30
86911,30
85376,30
87495,30
88446,30
85385,30
88706,30
85297,30
85849,30
89836,30
87645,30
88003,30
85866,30
87170,30
84342,30
84996,30
88457,30
85333,30
85818,30
85186,30
88825,30
84946,30
84967,30
89810,30
84116,30
89693,30
84828,30
86454,30
86818,30
84093,30
86226,30
88230,30
86726,30
89100,30
84126,30
85617,30
84678,30
84881,30
85461,30
85555,30
85622,30
85857,30
86006,30
86363,30
86397,30
87174,30
87288,30
87363,30
87566,30
87731,30
87864,30
88708,30
89437,30
89463,30
89588,30
89741,30
89742,30
96882,31
93453,31
91752,31
97548,31
97048,31
91917,31
96304,31
90352,31
89966,31
95008,31
95754,31
93395,31
96160,31
96988,31
95084,31
95837,31
91258,31
95120,31
93060,31
92827,31
91745,31
94057,31
91794,31
94534,31
94061,31
96809,31
95600,31
92258,31
91201,31
90268,31
94465,31
90207,31
94270,31
96898,31
96443,31
91721,31
90752,31
90150,31
94423,31
91032,31
95898,31
92573,31
90680,31
94045,31
93677,31
96009,31
90478,31
94514,31
90071,31
90522,31
90647,31
90886,31
91328,31
91449,31
91546,31
91945,31
91949,31
92114,31
92215,31
92587,31
93527,31
94181,31
94386,31
94784,31
95004,31
95090,31
95108,31
95723,31
95887,31
96584,31
96602,31
96775,31
97009,31
97073,31
97743,32
97982,32
98169,32
98747,32
98863,32
98623,32
98365,32
98773,32
99109,32
98637,32
98161,32
98939,32
99202,32
98204,32
99844,32
97600,32
98585,32
99910,32
98028,32
98878,32
99564,32
424,33
3769,33
4376,33
3792,33
3378,33
679,33
439,33
1064,33
1902,33
327,33
4210,33
4615,33
300,33
4398,33
1801,33
2912,33
2904,33
787,33
4723,33
3258,33
2555,33
4303,33
1074,33
603,33
2857,33
1094,33
2830,33
4501,33
1066,33
4319,33
632,33
589,33
1480,33
3280,33
426,33
2401,33
1872,33
3571,33
2071,33
2635,33
464,33
806,33
912,33
923,33
977,33
1036,33
1429,33
1964,33
2247,33
2292,33
2449,33
2468,33
2733,33
2958,33
3005,33
3111,33
3404,33
3588,33
3870,33
4147,33
4258,33
4266,33
4340,33
4519,33
4529,33
4653,33
4742,33
9597,34
7147,34
6595,34
4922,34
7206,34
8133,34
5491,34
4743,34
5818,34
9122,34
8004,34
7414,34
5732,34
9532,34
8202,34
5826,34
7240,34
5693,34
9037,34
4937,34
7141,34
9509,34
6024,34
7038,34
6128,34
4787,34
7885,34
7976,34
5743,34
8657,34
8742,34
7538,34
6201,34
6275,34
4932,34
8896,34
8013,34
8124,34
4782,34
5030,34
6340,34
4744,34
8827,34
7350,34
5436,34
4938,34
9429,34
6030,34
9283,34
5035,34
5196,34
5460,34
5623,34
6153,34
6295,34
6454,34
6742,34
7164,34
7220,34
7254,34
7456,34
7762,34
8574,34
8716,34
8791,34
8954,34
9081,34
9082,34
9338,34
10334,35
15421,35
13951,35
11571,35
11043,35
12293,35
14316,35
10329,35
10807,35
12646,35
15508,35
10823,35
11908,35
16075,35
10596,35
13074,35
12545,35
11581,35
15732,35
14667,35
11472,35
14183,35
10127,35
13957,35
13406,35
15836,35
15874,35
11426,35
14965,35
12030,35
16068,35
13344,35
9653,35
10303,35
12445,35
10178,35
15268,35
14067,35
14358,35
14562,35
15488,35
15242,35
15557,35
15668,35
13407,35
13898,35
11257,35
11150,35
14780,35
13847,35
9740,35
10215,35
10231,35
10247,35
10773,35
10955,35
10965,35
10988,35
11298,35
11314,35
11323,35
11831,35
12277,35
12312,35
12434,35
12447,35
12551,35
12576,35
12628,35
12637,35
12732,35
12970,35
13174,35
13339,35
13360,35
13397,35
14048,35
14500,35
15101,35
15116,35
15249,35
15439,35
15497,35
15684,35
15765,35
15894,35
16005,35
16985,36
19353,36
16360,36
19710,36
20308,36
20361,36
20510,36
16684,36
16941,36
18452,36
17250,36
17388,36
18354,36
18919,36
18974,36
19672,36
16208,36
16984,36
18734,36
18483,36
20753,36
20512,36
17986,36
18789,36
18557,36
18592,36
19821,36
19433,36
18880,36
20606,36
19623,36
19303,36
18396,36
19019,36
18931,36
19111,36
17691,36
18206,36
18654,36
17008,36
16298,36
19878,36
18109,36
17258,36
18639,36
16292,36
16236,36
16353,36
16404,36
16681,36
17030,36
17308,36
17326,36
17578,36
17779,36
17866,36
17872,36
18287,36
18666,36
18730,36
18772,36
18898,36
19050,36
20065,36
20200,36
20219,36
20664,36
20750,36
22510,37
22412,37
22899,37
22212,37
22297,37
22364,37
21542,37
23252,37
21852,37
22045,37
21484,37
24716,37
21707,37
21355,37
22468,37
23696,37
21596,37
22368,37
24760,37
21536,37
25048,37
22013,37
23821,37
24272,37
22739,37
21773,37
24254,37
24095,37
21876,37
25093,37
20787,37
23671,37
20879,37
23826,37
23048,37
21029,37
21600,37
22073,37
22049,37
22293,37
21299,37
22683,37
24785,37
21002,37
21310,37
21473,37
21817,37
21918,37
22198,37
22206,37
22275,37
22285,37
22450,37
22457,37
22672,37
23828,37
23916,37
24366,37
24397,37
24436,37
24733,37
24742,37
24776,37
25001,37
26689,38
27046,38
28371,38
25752,38
26353,38
27975,38
26308,38
26833,38
28555,38
26146,38
25165,38
26484,38
28920,38
25253,38
25605,38
27621,38
27383,38
27795,38
28804,38
25096,38
25248,38
28155,38
27132,38
27908,38
28462,38
27139,38
26873,38
28163,38
26145,38
27185,38
28570,38
25838,38
27455,38
25800,38
28304,38
28888,38
26533,38
26288,38
27482,38
26262,38
26650,38
28950,38
26414,38
25376,38
26066,38
26469,38
26917,38
28206,38
26838,38
25098,38
25709,38
25782,38
26020,38
26209,38
26244,38
26805,38
26988,38
27271,38
27486,38
27530,38
27654,38
28285,38
28419,38
28434,38
28450,38
28597,38
28733,38
29198,39
30597,39
30222,39
29453,39
33142,39
30589,39
32905,39
29734,39
32608,39
32741,39
29703,39
30486,39
32660,39
29167,39
30382,39
31256,39
31423,39
30341,39
31434,39
31974,39
29725,39
30789,39
30042,39
32834,39
31866,39
31071,39
30205,39
30945,39
30208,39
29971,39
30964,39
32586,39
30715,39
30176,39
32738,39
31318,39
29352,39
29575,39
33039,39
29740,39
31702,39
29752,39
32430,39
29527,39
31271,39
31613,39
30769,39
31104,39
32790,39
29247,39
29883,39
30028,39
30498,39
30500,39
30696,39
30830,39
31073,39
31173,39
31193,39
31198,39
31261,39
31288,39
31334,39
31439,39
31576,39
31659,39
31850,39
31971,39
32295,39
32446,39
32982,39
32988,39
34266,40
34379,40
37048,40
35356,40
34894,40
36315,40
34371,40
36141,40
34074,40
37164,40
33350,40
37385,40
33794,40
34781,40
34231,40
33194,40
35040,40
37202,40
36365,40
34919,40
34145,40
36334,40
34687,40
33539,40
36493,40
36299,40
33886,40
34727,40
37589,40
33720,40
34917,40
33622,40
34669,40
33303,40
34503,40
36636,40
34238,40
35820,40
36813,40
34207,40
36982,40
33318,40
34677,40
35430,40
35044,40
33280,40
33394,40
33733,40
33740,40
33752,40
33930,40
34282,40
34345,40
34769,40
34813,40
34839,40
34889,40
35541,40
35760,40
35811,40
36054,40
36241,40
36419,40
36465,40
36836,40
36964,40
37019,40
37104,40
37195,40
37253,40
37341,40
37479,40
39310,41
40607,41
42530,41
38938,41
38091,41
39398,41
39127,41
41549,41
40232,41
37966,41
37693,41
40752,41
40225,41
39467,41
38635,41
37607,41
39860,41
41829,41
42254,41
42080,41
37905,41
39861,41
39612,41
40771,41
40677,41
38599,41
38982,41
38353,41
37713,41
38427,41
40191,41
39922,41
41837,41
42174,41
41091,41
39342,41
37945,41
38571,41
39189,41
39805,41
41402,41
39880,41
42282,41
41599,41
39803,41
39059,41
38677,41
38828,41
38971,41
39089,41
39352,41
39463,41
39767,41
39998,41
40145,41
40306,41
40335,41
40345,41
40588,41
41044,41
41581,41
41761,41
41905,41
42042,41
42332,41
42434,41
42437,41
42440,41
43987,42
44182,42
44680,42
43678,42
46119,42
44230,42
42947,42
45290,42
45269,42
44169,42
45562,42
42997,42
43275,42
45559,42
44046,42
43730,42
43061,42
44686,42
43250,42
43884,42
42837,42
43315,42
45118,42
44629,42
42911,42
44351,42
42750,42
44089,42
43636,42
42713,42
44415,42
44302,42
42535,42
45075,42
46615,42
43399,42
45748,42
43706,42
42785,42
44859,42
45380,42
45971,42
43020,42
43085,42
43099,42
43516,42
43625,42
43685,42
43758,42
44160,42
44318,42
44365,42
44373,42
44509,42
44535,42
44772,42
44875,42
45272,42
45510,42
45516,42
45879,42
46188,42
46270,42
46364,42
46424,42
48226,43
49435,43
49821,43
50759,43
50142,43
47594,43
49642,43
48698,43
49764,43
50040,43
47579,43
48013,43
50765,43
49008,43
49046,43
47720,43
47413,43
48507,43
49644,43
49094,43
48463,43
48992,43
49020,43
47527,43
47813,43
49689,43
46763,43
50070,43
47361,43
48087,43
47901,43
49240,43
47423,43
47903,43
47076,43
48535,43
48861,43
46896,43
46780,43
47137,43
47200,43
47426,43
47447,43
48267,43
48656,43
48918,43
49082,43
49125,43
50042,43
50280,43
50512,43
55368,44
56146,44
55137,44
56416,44
53937,44
54073,44
52601,44
51038,44
55263,44
54533,44
53450,44
51743,44
52109,44
56084,44
53914,44
54226,44
51017,44
56758,44
52188,44
50768,44
54557,44
53787,44
53580,44
54273,44
54814,44
54848,44
55141,44
52291,44
51535,44
53510,44
52531,44
50879,44
52168,44
51845,44
51729,44
56651,44
51421,44
55067,44
56000,44
54691,44
51938,44
52485,44
51520,44
54652,44
51318,44
52266,44
53908,44
54439,44
53554,44
51305,44
50828,44
50871,44
50922,44
51050,44
51168,44
51348,44
52440,44
52516,44
52558,44
52711,44
53006,44
53157,44
53918,44
53952,44
54372,44
54567,44
54753,44
54780,44
54970,44
55183,44
55238,44
55391,44
55480,44
56074,44
56393,44
56518,44
56540,44
56866,44
58637,45
58896,45
58653,45
60688,45
59924,45
60792,45
57125,45
59215,45
62450,45
57618,45
61407,45
57488,45
57540,45
59049,45
57320,45
57038,45
