GiftId,TripId
85168,17
83524,17
82007,17
81856,17
83541,17
86485,17
83760,17
83614,17
86334,17
82112,17
81476,17
85467,17
84529,17
83581,17
84968,17
82096,17
84049,17
85981,17
86373,17
82942,17
82139,17
84557,17
86503,17
82538,17
84008,17
85135,17
84681,17
86478,17
81846,17
81165,17
81355,17
81470,17
81804,17
82101,17
82270,17
82325,17
82409,17
82493,17
82552,17
82698,17
82818,17
82902,17
83732,17
83768,17
83788,17
84266,17
84274,17
84302,17
84633,17
84646,17
84751,17
85133,17
85423,17
85472,17
85813,17
85966,17
86048,17
90354,18
87036,18
90436,18
88344,18
88547,18
88256,18
86721,18
87377,18
90344,18
86514,18
88000,18
86752,18
90743,18
91011,18
89663,18
88040,18
87896,18
88224,18
88384,18
90102,18
86916,18
89001,18
89462,18
87942,18
90158,18
89704,18
86588,18
89814,18
87757,18
88851,18
90517,18
88638,18
90229,18
87153,18
90953,18
89913,18
90594,18
89234,18
88440,18
90003,18
88749,18
89877,18
89307,18
86937,18
89608,18
89799,18
90762,18
87809,18
89697,18
86998,18
87984,18
88297,18
88532,18
88592,18
88921,18
89237,18
89442,18
89755,18
90016,18
90145,18
90531,18
90655,18
90725,18
91024,18
96030,19
92457,19
94370,19
95099,19
92889,19
95924,19
91617,19
93106,19
95057,19
95825,19
96277,19
94890,19
91658,19
91243,19
92669,19
93694,19
92980,19
95225,19
91137,19
92709,19
93145,19
94827,19
94131,19
92959,19
91143,19
92162,19
93158,19
92873,19
93528,19
95470,19
96042,19
92645,19
96024,19
96004,19
92263,19
93909,19
92472,19
93345,19
92426,19
96380,19
94962,19
95273,19
96451,19
94972,19
92085,19
96156,19
94292,19
91512,19
91606,19
91858,19
92176,19
92407,19
92461,19
92580,19
92799,19
93149,19
93348,19
93953,19
94152,19
94577,19
94600,19
95220,19
95245,19
95338,19
95358,19
95393,19
96054,19
96442,19
97429,20
97737,20
97915,20
97114,20
99217,20
97502,20
97233,20
97570,20
98280,20
98430,20
97757,20
98888,20
97629,20
97166,20
96583,20
97893,20
96524,20
98316,20
96983,20
97187,20
98281,20
99047,20
99516,20
97579,20
96739,20
99435,20
97471,20
98442,20
97081,20
99175,20
98293,20
99828,20
96641,20
98497,20
96610,20
96978,20
97016,20
97317,20
97406,20
97581,20
97692,20
98220,20
98448,20
98520,20
98647,20
99394,20
2406,21
3803,21
6055,21
4023,21
3208,21
6005,21
4320,21
5261,21
738,21
3049,21
769,21
2451,21
2113,21
1621,21
4910,21
3373,21
4984,21
1937,21
4850,21
5454,21
1892,21
5263,21
449,21
2997,21
2207,21
494,21
5241,21
3438,21
1100,21
5675,21
2232,21
1792,21
2819,21
3643,21
1353,21
65,21
5846,21
1603,21
3970,21
4446,21
734,21
4977,21
4080,21
5118,21
3023,21
315,21
358,21
397,21
671,21
1548,21
1717,21
1719,21
1776,21
1799,21
2102,21
2110,21
2632,21
2752,21
2795,21
2939,21
3413,21
3587,21
3750,21
3944,21
4433,21
5004,21
5264,21
5290,21
5304,21
5316,21
5522,21
5633,21
5678,21
5839,21
6080,21
6180,21
8953,22
12127,22
7910,22
10477,22
6246,22
8173,22
10259,22
7284,22
9686,22
8364,22
8475,22
9104,22
7949,22
9633,22
7624,22
9611,22
9121,22
9831,22
11888,22
9311,22
10649,22
9390,22
6943,22
12110,22
10502,22
7228,22
8247,22
9574,22
7367,22
9110,22
6904,22
8486,22
10754,22
9246,22
9505,22
7688,22
10300,22
11828,22
6733,22
9373,22
6581,22
10579,22
11162,22
11717,22
10189,22
6250,22
7684,22
7685,22
7747,22
8089,22
8700,22
9217,22
9374,22
10066,22
10278,22
10668,22
11553,22
11703,22
11746,22
12195,22
12212,23
15420,23
12542,23
17467,23
15324,23
12837,23
17156,23
18463,23
12503,23
12513,23
13615,23
13294,23
13056,23
15802,23
18073,23
16494,23
18136,23
14591,23
18443,23
15939,23
17148,23
15821,23
16099,23
12754,23
12716,23
14010,23
15964,23
13770,23
16235,23
15515,23
17727,23
13899,23
15311,23
16047,23
17477,23
15652,23
15519,23
13096,23
17283,23
14948,23
18104,23
15074,23
18260,23
12886,23
18509,23
17238,23
13020,23
17091,23
12235,23
12246,23
12794,23
13034,23
13561,23
14580,23
14635,23
14646,23
14650,23
14683,23
14719,23
14730,23
14760,23
14857,23
15046,23
15492,23
15651,23
16048,23
16384,23
16431,23
16805,23
17012,23
17203,23
17269,23
17552,23
17589,23
17616,23
17923,23
18241,23
20302,24
24539,24
20415,24
20455,24
21298,24
20853,24
21798,24
21158,24
23101,24
19584,24
21663,24
19746,24
18984,24
23618,24
24413,24
19258,24
22488,24
24573,24
22802,24
22562,24
20432,24
24229,24
20886,24
18600,24
18707,24
22117,24
23860,24
23960,24
23792,24
19898,24
23643,24
24394,24
23255,24
20093,24
20705,24
22240,24
22491,24
20274,24
23093,24
18683,24
20602,24
23316,24
19016,24
20837,24
18679,24
23192,24
22271,24
23461,24
21890,24
20381,24
18692,24
18814,24
19323,24
19477,24
19479,24
19480,24
19632,24
19701,24
20276,24
20507,24
20979,24
21190,24
21300,24
21841,24
21910,24
22121,24
22214,24
22668,24
23115,24
23318,24
23829,24
28258,25
24679,25
26837,25
28898,25
25689,25
26004,25
27936,25
25464,25
26605,25
28109,25
25739,25
26907,25
27279,25
28481,25
24767,25
27652,25
28609,25
27209,25
27238,25
27186,25
28655,25
24882,25
25372,25
28365,25
26885,25
25835,25
27039,25
27343,25
28669,25
28410,25
29084,25
25860,25
29173,25
25472,25
26229,25
25927,25
27548,25
29083,25
26932,25
24715,25
29048,25
24989,25
25038,25
25667,25
25846,25
26184,25
26258,25
26875,25
27007,25
27378,25
27466,25
27826,25
27938,25
28641,25
28879,25
29318,26
29522,26
29232,26
30947,26
33549,26
33446,26
33929,26
33171,26
30899,26
30177,26
29654,26
34042,26
34186,26
31551,26
30037,26
33607,26
31494,26
33273,26
34350,26
32561,26
32416,26
33281,26
30032,26
30180,26
31747,26
31954,26
31407,26
33663,26
29497,26
30793,26
30876,26
31218,26
33675,26
32585,26
30444,26
33999,26
30034,26
29741,26
31362,26
32537,26
29608,26
33206,26
33162,26
30978,26
30174,26
33322,26
29646,26
29674,26
29719,26
30232,26
30556,26
30738,26
31185,26
31304,26
31568,26
31932,26
32076,26
32289,26
32989,26
33008,26
33395,26
33691,26
36372,27
36025,27
34370,27
34671,27
38779,27
34437,27
40344,27
35483,27
37417,27
36650,27
39428,27
35288,27
35415,27
35851,27
39584,27
39956,27
36127,27
39917,27
37030,27
37774,27
37297,27
37143,27
37153,27
36894,27
38944,27
34901,27
34572,27
39049,27
40130,27
40330,27
34785,27
37837,27
39282,27
36619,27
39188,27
37389,27
39616,27
35677,27
36080,27
34522,27
39677,27
34573,27
36645,27
36665,27
35025,27
36356,27
34394,27
40405,27
37672,27
34436,27
34419,27
34584,27
34724,27
35157,27
35284,27
35501,27
36116,27
36808,27
36820,27
37405,27
37430,27
37906,27
38391,27
38801,27
38879,27
38952,27
39191,27
39196,27
39377,27
39425,27
39786,27
39977,27
40011,27
40282,27
42436,28
43926,28
45378,28
42900,28
42241,28
41692,28
40707,28
44498,28
41255,28
41684,28
43360,28
42094,28
43255,28
45607,28
44996,28
43709,28
43701,28
45501,28
45122,28
44381,28
44120,28
43076,28
44015,28
44845,28
40681,28
41941,28
42654,28
41991,28
41740,28
41719,28
41339,28
44704,28
42445,28
42496,28
45420,28
43767,28
42508,28
40970,28
42518,28
42475,28
44837,28
40435,28
40754,28
40875,28
41020,28
41419,28
41495,28
41749,28
41795,28
41881,28
42611,28
42626,28
43079,28
43179,28
43527,28
43797,28
44193,28
44452,28
45002,28
45324,28
45325,28
45429,28
45941,28
46057,29
46496,29
50419,29
51338,29
50068,29
51456,29
49031,29
49440,29
50382,29
46959,29
46483,29
50526,29
48505,29
47503,29
46117,29
48076,29
47455,29
47348,29
51178,29
49503,29
48061,29
49165,29
46565,29
46982,29
47913,29
47233,29
47865,29
51573,29
48203,29
49656,29
48037,29
46387,29
47740,29
50256,29
46080,29
47457,29
46995,29
50832,29
48875,29
46468,29
51067,29
48314,29
47302,29
48343,29
47965,29
47597,29
48563,29
47028,29
46797,29
47750,29
50811,29
49866,29
47552,29
46081,29
46585,29
46971,29
47124,29
47227,29
47360,29
47959,29
48019,29
48069,29
48144,29
48241,29
48257,29
48412,29
49236,29
49973,29
50002,29
50297,29
50335,29
50781,29
51250,29
51290,29
55424,30
56280,30
51662,30
57109,30
55311,30
53733,30
53404,30
52996,30
52413,30
54572,30
53424,30
52582,30
52282,30
51583,30
55309,30
54111,30
51683,30
54013,30
55425,30
57379,30
53878,30
54132,30
56636,30
54233,30
54626,30
56052,30
54693,30
52809,30
56700,30
54803,30
52827,30
56437,30
52808,30
56549,30
54299,30
56860,30
53151,30
55445,30
51623,30
55287,30
57211,30
53575,30
55708,30
56372,30
55136,30
57212,30
54834,30
52303,30
53760,30
56473,30
51849,30
51882,30
51927,30
52096,30
52403,30
52584,30
53076,30
53082,30
53189,30
53531,30
54309,30
54326,30
54351,30
54441,30
54791,30
55178,30
55236,30
55414,30
55467,30
55810,30
55961,30
56139,30
56316,30
56583,30
56832,30
57111,30
57322,30
57397,30
57431,30
58050,31
58698,31
57695,31
61486,31
58238,31
61481,31
59926,31
61983,31
59186,31
58179,31
59808,31
58305,31
59313,31
58941,31
59566,31
57815,31
60086,31
59859,31
62189,31
61376,31
58827,31
62190,31
61939,31
57881,31
59237,31
61562,31
57707,31
62219,31
62051,31
61341,31
57882,31
59853,31
59528,31
59383,31
60216,31
60948,31
58088,31
60984,31
61516,31
57866,31
61011,31
61520,31
59665,31
58632,31
58403,31
58542,31
59327,31
59518,31
59709,31
59933,31
60028,31
60084,31
60105,31
60273,31
60667,31
61422,31
61809,31
63601,32
65428,32
66284,32
64005,32
66114,32
64162,32
65490,32
64886,32
63088,32
66520,32
66234,32
65997,32
66516,32
65857,32
64241,32
63248,32
67568,32
62228,32
65834,32
65704,32
67040,32
62751,32
66583,32
64731,32
65528,32
65438,32
66992,32
62237,32
62750,32
65365,32
65721,32
65283,32
67044,32
67430,32
64204,32
65570,32
64145,32
63149,32
63756,32
66850,32
66844,32
64335,32
62736,32
62818,32
62269,32
66640,32
66735,32
66802,32
62278,32
64034,32
64641,32
62397,32
62964,32
62968,32
62987,32
63366,32
63512,32
64114,32
64267,32
64351,32
64414,32
64477,32
64587,32
64727,32
64857,32
64892,32
65594,32
65904,32
66055,32
66207,32
66575,32
66613,32
66633,32
67641,32
68578,33
68788,33
70128,33
68122,33
70854,33
69445,33
67655,33
68268,33
69138,33
69518,33
67933,33
67904,33
68398,33
70013,33
68952,33
71221,33
70891,33
71262,33
68586,33
71320,33
71306,33
68840,33
69395,33
68585,33
70105,33
70019,33
68513,33
68022,33
71075,33
68810,33
69254,33
70489,33
71036,33
68492,33
71137,33
69387,33
68919,33
68556,33
70000,33
68824,33
67749,33
67860,33
68067,33
68352,33
68369,33
68533,33
68937,33
69018,33
69084,33
70101,33
70982,33
71222,33
71386,33
71426,34
73411,34
75669,34
71857,34
78219,34
71688,34
72544,34
75011,34
71448,34
73090,34
78444,34
78128,34
76554,34
76664,34
77218,34
76990,34
74481,34
75839,34
74502,34
78356,34
75747,34
73324,34
74730,34
77536,34
74703,34
71580,34
72577,34
75970,34
73453,34
73224,34
71437,34
77085,34
76261,34
76063,34
78331,34
73641,34
75960,34
78207,34
74731,34
76202,34
75607,34
77415,34
75733,34
78498,34
72662,34
76510,34
72556,34
76359,34
75879,34
71458,34
71652,34
72002,34
72057,34
72225,34
72283,34
72847,34
72979,34
73061,34
73249,34
73282,34
73380,34
73865,34
74944,34
75140,34
75164,34
75265,34
75918,34
76358,34
76505,34
76603,34
77010,34
77356,34
77364,34
77461,34
77598,34
77858,34
77875,34
78123,34
78162,34
78178,34
78379,34
80042,35
81519,35
80657,35
83474,35
79893,35
83685,35
84172,35
81266,35
82358,35
78702,35
82184,35
80533,35
82392,35
83432,35
79507,35
83748,35
82298,35
81959,35
83751,35
79997,35
82624,35
84196,35
84397,35
82837,35
83807,35
84104,35
82387,35
84421,35
80535,35
80234,35
81300,35
78583,35
82797,35
82107,35
82549,35
80372,35
80511,35
81948,35
81435,35
84406,35
82429,35
84278,35
81029,35
80708,35
78639,35
78758,35
78937,35
79172,35
79246,35
79258,35
79718,35
80605,35
80710,35
80832,35
81001,35
81011,35
81012,35
81179,35
81851,35
81999,35
82230,35
82402,35
82469,35
82500,35
83199,35
83430,35
83845,35
84326,35
84417,35
85833,36
88010,36
89683,36
87524,36
86041,36
84501,36
90190,36
87123,36
84704,36
90417,36
88617,36
90037,36
89432,36
90024,36
86661,36
85748,36
85111,36
85712,36
90086,36
90030,36
87882,36
89484,36
88115,36
87637,36
85424,36
84450,36
88390,36
86929,36
88610,36
87670,36
90318,36
87167,36
88409,36
88799,36
88528,36
86096,36
85768,36
86131,36
85858,36
88869,36
88990,36
89027,36
89414,36
86894,36
85203,36
85825,36
85958,36
86039,36
86552,36
86981,36
87007,36
87033,36
87433,36
87437,36
87529,36
87568,36
87659,36
87733,36
88333,36
88872,36
88900,36
89516,36
89591,36
90428,36
91871,37
91208,37
91167,37
91693,37
91175,37
90734,37
93525,37
91461,37
90820,37
90776,37
94071,37
93030,37
92468,37
90507,37
93491,37
91818,37
90990,37
93649,37
92089,37
92829,37
93575,37
92739,37
94356,37
93849,37
91096,37
90963,37
91847,37
91975,37
92077,37
91334,37
93567,37
91528,37
93430,37
93749,37
94334,37
93427,37
91178,37
92688,37
91285,37
92547,37
90587,37
92521,37
90529,37
90627,37
91148,37
91235,37
91409,37
91594,37
91615,37
91785,37
91857,37
92301,37
92388,37
92746,37
92982,37
93024,37
93286,37
93921,37
94147,37
97865,38
95133,38
96470,38
94999,38
95183,38
99465,38
94858,38
96623,38
96643,38
95685,38
94698,38
98049,38
96860,38
96288,38
96601,38
95152,38
94532,38
94989,38
98091,38
98123,38
97847,38
98856,38
98492,38
99391,38
97347,38
96031,38
98058,38
98815,38
97803,38
96713,38
96105,38
95986,38
99663,38
98470,38
96141,38
95620,38
95114,38
95720,38
94733,38
97946,38
96343,38
99712,38
96391,38
98145,38
95460,38
99339,38
98135,38
94791,38
94919,38
94985,38
95227,38
97121,38
97519,38
97541,38
97854,38
98080,38
98390,38
98649,38
99055,38
99193,38
99464,38
99543,38
99630,38
99814,39
99988,39
99953,39
99997,39
2960,40
5171,40
4809,40
3172,40
604,40
4186,40
597,40
933,40
5164,40
4719,40
710,40
3148,40
2048,40
995,40
1305,40
4651,40
57,40
3114,40
2800,40
2604,40
2276,40
3745,40
324,40
4235,40
910,40
3007,40
4444,40
3911,40
1941,40
3636,40
849,40
1728,40
5207,40
5114,40
1706,40
5151,40
839,40
6294,40
3307,40
3868,40
1689,40
3551,40
5483,40
517,40
796,40
873,40
1247,40
1327,40
1734,40
2432,40
2446,40
3051,40
3669,40
3774,40
3922,40
4173,40
4691,40
4722,40
4901,40
5312,40
5373,40
5419,40
5699,40
5713,40
6290,40
6339,40
6583,40
6863,41
9678,41
10692,41
11004,41
7890,41
7333,41
10794,41
10113,41
10054,41
6838,41
9707,41
6638,41
8302,41
10155,41
6969,41
10734,41
8305,41
7079,41
11209,41
7121,41
8943,41
8416,41
8495,41
9039,41
11079,41
6758,41
7569,41
10420,41
9059,41
6685,41
7245,41
10517,41
10108,41
10216,41
9421,41
9952,41
7294,41
11173,41
8996,41
7540,41
8272,41
6723,41
6725,41
6788,41
6830,41
7273,41
7371,41
7423,41
7653,41
7855,41
8884,41
9201,41
9273,41
9367,41
9417,41
9426,41
9488,41
9781,41
10200,41
10246,41
10467,41
11041,41
14327,42
16567,42
13781,42
13733,42
16544,42
12086,42
16794,42
18939,42
18954,42
12132,42
17732,42
15273,42
15186,42
17590,42
17207,42
11939,42
15830,42
14484,42
18857,42
13330,42
15478,42
13612,42
12669,42
11232,42
15424,42
11701,42
16792,42
13673,42
14525,42
15399,42
18960,42
18431,42
14443,42
17212,42
17792,42
17865,42
17660,42
16700,42
15666,42
16810,42
14819,42
15302,42
17173,42
14168,42
13289,42
18481,42
15448,42
18001,42
18597,42
16163,42
14035,42
11456,42
12188,42
12712,42
13378,42
13444,42
13786,42
13883,42
14827,42
14928,42
15177,42
15790,42
16780,42
17281,42
17302,42
17541,42
17567,42
17579,42
17652,42
17695,42
17718,42
17935,42
18002,42
18313,42
18555,42
18556,42
18689,42
18725,42
19095,43
23199,43
20808,43
21409,43
22659,43
21222,43
21732,43
20251,43
19253,43
19924,43
23569,43
18967,43
21447,43
19528,43
19366,43
21818,43
19585,43
22777,43
21650,43
21779,43
19934,43
21391,43
20461,43
20144,43
24201,43
19505,43
22651,43
23736,43
21809,43
22998,43
22627,43
23721,43
23970,43
21267,43
20174,43
23704,43
22819,43
20301,43
24197,43
21851,43
22393,43
20344,43
20560,43
20719,43
19894,43
22347,43
19551,43
21735,43
22244,43
22437,43
22581,43
23205,43
23556,43
23573,43
23603,43
23628,43
23637,43
23644,43
26802,44
27732,44
28719,44
28837,44
29258,44
29072,44
28928,44
28217,44
25729,44
27457,44
25706,44
28978,44
27508,44
24650,44
26294,44
27158,44
28907,44
28884,44
27227,44
26865,44
25269,44
24607,44
25749,44
28460,44
25777,44
28430,44
25021,44
24672,44
29743,44
29813,44
27872,44
28948,44
29742,44
29124,44
25388,44
26645,44
27006,44
24813,44
25278,44
30063,44
25448,44
26569,44
30163,44
25279,44
25348,44
25878,44
26178,44
27333,44
27610,44
28070,44
28336,44
28476,44
28705,44
28749,44
28764,44
29136,44
29414,44
30020,44
30076,44
30167,44
35163,45
37322,45
35289,45
34361,45
36276,45
33222,45
33159,45
35465,45
37786,45
38122,45
30521,45
35416,45
32723,45
36052,45
34803,45
34969,45
38233,45
30305,45
34880,45
35164,45
31755,45
38412,45
33558,45
36072,45
33682,45
32856,45
37884,45
35798,45
30514,45
32326,45
38404,45
30551,45
35527,45
38559,45
33045,45
32150,45
34532,45
34338,45
36401,45
31171,45
31399,45
31680,45
34261,45
35373,45
33702,45
32288,45
35282,45
33058,45
33423,45
38764,45
31509,45
38242,45
38448,45
33744,45
31164,45
31309,45
31445,45
31534,45
31663,45
31881,45
31997,45
32037,45
32183,45
32356,45
32739,45
33448,45
33624,45
33913,45
34931,45
35535,45
35922,45
36068,45
36297,45
36925,45
37172,45
37358,45
37427,45
37771,45
38133,45
38710,45
38734,45
38754,45
38804,46
38899,46
42525,46
44963,46
38872,46
42941,46
39553,46
40679,46
45094,46
41100,46
44702,46
39499,46
40591,46
39471,46
44027,46
39697,46
41074,46
39950,46
42074,46
41856,46
41365,46
40020,46
44722,46
42470,46
42698,46
44893,46
39048,46
40829,46
39727,46
41642,46
45065,46
43253,46
41687,46
40057,46
40656,46
39326,46
41639,46
44774,46
41298,46
39754,46
44915,46
40187,46
40002,46
38850,46
39286,46
40058,46
40919,46
41397,46
41746,46
41828,46
42136,46
42353,46
42447,46
42755,46
43265,46
43448,46
43739,46
44139,46
44266,46
44664,46
44983,46
48576,47
46314,47
