,GiftId,Latitude,Longitude,Weight,distance,served,TripId,cluster,trip_index,trip_id
47,48,39.4908953629,87.45396893040001,14.7620054211,5616.356185004675,True,0,88,112.0,294.0
48,49,-1.9549623726400003,-69.7200884637,1.0,10224.925295628862,True,0,81,228.0,270.0
49,50,56.816571100699996,-153.99813723399998,14.0480973351,3689.8289422725948,True,0,4,70.0,18.0
50,51,22.1574571208,21.9442973001,38.9453026033,7543.746578832975,True,0,46,40.0,150.0
51,52,64.8631213045,46.8996050684,1.0,2795.0933826192945,True,0,98,123.0,327.0
52,53,33.5769942561,-84.1039832023,28.473870800900002,6273.951984758478,True,0,90,57.0,299.0
53,54,28.3156972635,91.4168053757,1.36699187497,6858.98151790587,True,0,57,165.0,188.0
54,55,-8.25094632739,-41.5742883485,1.0,10925.006769632606,True,0,20,256.0,66.0
55,56,1.84773190284,-64.8486712213,30.256969573200003,9802.084984615183,True,0,86,83.0,284.0
56,57,50.664530194499996,86.65451208629999,25.353678265,4373.904679551828,True,0,88,76.0,294.0
57,58,31.692682748200003,101.117371138,21.2005335377,6483.477864654915,True,0,92,10.0,306.0
58,59,-84.8554851227,-4.031514555159999,42.8066466422,19443.04284161736,True,0,43,12.0,140.0
59,60,65.1571335885,-136.82175182,1.0,2762.4007082673143,True,0,70,139.0,236.0
60,61,37.7192599208,80.2715347896,24.960415964699997,5813.353058029887,True,0,41,27.0,133.0
61,62,6.9630645164,34.242819435,1.0,9233.285949887857,True,0,68,207.0,230.0
62,63,-30.8958017228,-70.4427228208,14.001436424200001,13442.999804201863,True,0,65,111.0,219.0
63,64,54.2506583091,28.5363373158,16.164569548,3975.1454269108904,True,0,93,73.0,311.0
64,65,29.0189070569,-110.281305729,8.83042544405,6780.788156513024,True,0,40,34.0,128.0
65,66,-8.03478827608,22.5955467,1.0,10900.971090973562,True,0,31,234.0,100.0
66,67,5.40386801893,34.3397861684,6.15145308359,9406.660690048488,True,0,68,232.0,230.0
67,68,32.4259621422,7.92752316492,2.31987181403,6401.940916229119,True,0,53,176.0,174.0
68,69,51.7373645647,-124.078637462,22.3771015996,4254.610940455678,True,0,64,11.0,212.0
69,70,63.771942538699996,48.2711794087,1.0,2916.4269254385254,True,0,98,177.0,327.0
70,71,-22.578696957800002,-59.0080390403,1.0,12518.179949962578,True,0,50,256.0,165.0
71,72,-0.536792463134,-76.88052107899999,13.184273877599999,10067.231996571822,True,0,81,138.0,270.0
72,73,11.553843484200002,104.50735580799999,1.0,8722.814619321955,True,0,27,139.0,85.0
73,74,27.094081871599997,32.9667391748,1.0,6994.818951796056,True,0,66,169.0,223.0
74,75,-17.6306035032,177.802073311,1.0,11967.97706124791,True,0,52,37.0,170.0
75,76,-85.145595536,-174.798821238,1.0,19475.301647743065,True,0,22,76.0,71.0
76,77,24.201344460599998,76.1242636332,50.0,7316.47667601417,True,0,58,0.0,
77,78,28.7717125999,10.5466679122,30.4433547085,6808.274926026078,True,0,53,41.0,172.0
78,79,33.813455865,-79.061933466,1.0,6247.658653502588,True,0,37,163.0,120.0
79,80,-83.0337459287,111.51162677299999,14.560201010899998,19240.474685574998,True,0,72,73.0,240.0
80,81,-5.59307643706,-43.7906087904,9.393120619400001,10629.465122146581,True,0,20,155.0,65.0
81,82,36.372848087399994,118.536532222,1.0,5963.067223078166,True,0,42,161.0,139.0
82,83,39.3021550292,105.919693188,1.0,5637.343152565318,True,0,21,145.0,69.0
83,84,-15.644109995099999,14.788658253900001,4.08445553485,11747.089061334838,True,0,31,251.0,101.0
84,85,66.0620537687,168.107605098,11.3865771294,2661.7781752107962,True,0,32,59.0,103.0
85,86,42.8661396693,110.435058434,32.103547243,5241.046141947064,True,0,42,43.0,138.0
86,87,53.300669400299995,113.379905548,8.28641797617,4080.7793739380522,True,0,3,127.0,16.0
87,88,47.374284584099996,74.45642908069999,42.4122961764,4739.763298842838,True,0,12,25.0,39.0
88,89,-23.256683044499997,32.6180129708,1.0,12593.568563139213,True,0,60,258.0,200.0
89,90,-79.1711181313,50.6549433098,15.543919548800002,18810.970070987885,True,0,76,62.0,251.0
90,91,20.2097532443,-74.5694747732,22.3861653061,7760.321368505714,True,0,86,129.0,285.0
91,92,71.6197557812,98.15381595950001,7.65645488888,2043.789907618541,True,0,34,118.0,111.0
92,93,42.073819773000004,-84.82920834800001,10.217549848200001,5329.148094695167,True,0,37,152.0,120.0
93,94,68.0724364769,99.43898493399999,25.162177378600003,2438.2338174450074,True,0,34,56.0,110.0
94,95,-8.53460336558,-63.5769279192,1.0,10956.54799318636,True,0,33,250.0,108.0
95,96,54.8107513024,25.790835783000002,23.5285297375,3912.8659276067656,True,0,93,34.0,311.0
96,97,18.3165562521,32.7355847104,1.0,7970.835269177092,True,0,66,184.0,223.0
97,98,-0.0970903971052,-53.3617695073,7.1569777932399985,10018.339357594288,True,0,1,66.0,7.0
98,99,66.4473155127,160.30456711899998,12.0061999356,2618.9390238477604,True,0,69,103.0,233.0
99,100,75.28561934689999,-100.09782632299999,1.0,1636.1644773415692,True,0,84,150.0,279.0
100,101,27.812137557,28.401673353699998,21.1034364745,6914.974802531295,True,0,46,96.0,151.0
101,102,71.6803331503,77.8294593474,1.0,2037.0540115051463,True,0,80,141.0,266.0
102,103,-79.58529121939999,-8.873912064939999,27.2705764232,18857.02401713731,True,0,43,45.0,141.0
103,104,-76.1829534475,-72.1306533316,17.4104858,18478.701318170883,True,0,26,47.0,81.0
104,105,3.26017797433,-63.2851041925,5.73027196235,9645.028147306455,True,0,1,272.0,9.0
105,106,26.172302200300003,67.7135457898,1.0,7097.316174728704,True,0,91,200.0,305.0
106,107,-20.4181932499,144.530504405,1.0,12277.942898647341,True,0,55,218.0,182.0
107,108,-71.6911250198,78.300602795,1.0,17979.232785652835,True,0,89,112.0,297.0
108,109,-11.8921772229,-76.7741459864,19.5851090289,11329.893171954742,True,0,81,109.0,269.0
109,110,65.6886560133,46.783609893000005,1.0,2703.298111231741,True,0,98,120.0,327.0
110,111,38.241103594,95.7180043819,1.0,5755.326689068485,True,0,21,108.0,69.0
111,112,65.93602666390001,66.2706598276,1.0,2675.791749884256,True,0,39,159.0,126.0
112,113,71.07693771550001,132.07489334,1.0,2104.1485226153936,True,0,97,181.0,324.0
113,114,18.4129344325,-71.2747510648,27.1708501469,7960.11850447738,True,0,86,93.0,284.0
114,115,67.4172275737,-42.9346420552,1.0,2511.089723373192,True,0,45,127.0,148.0
115,116,-14.9291104546,-56.5596934952,1.0,11667.584739878048,True,0,33,275.0,108.0
116,117,52.2621618245,130.425187977,2.8965968347500004,4196.256147648951,True,0,17,225.0,55.0
117,118,39.673738138400005,51.7657841391,50.0,5596.024995995465,True,0,61,0.0,
118,119,26.7708616133,49.3677081283,1.0,7030.759404707758,True,0,13,188.0,45.0
119,120,12.148237209000001,-12.3930220494,20.3030440499,8656.72105269483,True,0,77,7.0,252.0
120,121,-14.3063467551,33.945909787800005,44.5866336299,11598.33657599525,True,0,60,20.0,196.0
121,122,42.2479516127,-77.1489895891,40.898537616999995,5309.785517553243,True,0,37,22.0,117.0
122,123,60.653276885299995,-160.593866885,28.7264768706,3263.2067239972434,True,0,4,40.0,18.0
123,124,33.6765214879,-6.245682518080001,16.28710467,6262.88506151934,True,0,99,120.0,330.0
124,125,71.7594711584,-28.6135493857,9.892277980669999,2028.2542664996695,True,0,11,106.0,37.0
125,126,33.718955527,84.66670419569999,1.0,6258.166611654384,True,0,57,179.0,188.0
126,127,17.1665178397,19.6957122431,14.842526958599999,8098.713706082335,True,0,94,135.0,316.0
127,128,44.1370504357,64.1250487302,1.0,5099.727312505435,True,0,51,140.0,169.0
128,129,72.4628954615,127.53526410299999,1.0,1950.0370527164657,True,0,97,217.0,324.0
129,130,42.7594896803,100.34481445700001,28.916153345100003,5252.905079650562,True,0,21,52.0,68.0
130,131,63.885076523,-129.909124448,1.0,2903.847000353279,True,0,70,1.0,234.0
131,132,-17.713913374,-51.976838915900004,44.000925906899994,11977.240696220282,True,0,50,16.0,162.0
132,133,-33.1207893788,-66.04223057680001,2.80385769755,13690.407143395832,True,0,65,40.0,217.0
133,134,43.389280965,-114.50994493600001,1.0,5182.875483946963,True,0,19,118.0,60.0
134,135,60.962419423,145.858598782,14.9809209699,3228.8316421949785,True,0,69,71.0,233.0
135,136,68.2068564665,162.418360381,28.257798023499998,2423.2869965618725,True,0,32,20.0,102.0
136,137,-69.6419035702,29.532681163299998,8.018436912230001,17751.36975688611,True,0,25,104.0,79.0
137,138,42.7406846616,-123.00169295299999,1.0,5254.996102325459,True,0,19,179.0,61.0
138,139,-36.797429611700004,-72.3653087582,1.26904045899,14099.23088439158,True,0,7,102.0,27.0
139,140,15.4370609796,-8.4006709937,1.0,8291.020534776084,True,0,77,216.0,256.0
140,141,45.1572230457,8.520362849189999,12.3398264949,4986.289293971698,True,0,16,44.0,50.0
141,142,15.800148971099999,100.71021002299999,1.0,8250.646992195721,True,0,27,158.0,85.0
142,143,53.4298764734,-66.8702269794,1.0,4066.4122029227383,True,0,48,190.0,159.0
143,144,54.3125063114,66.2435876638,1.0,3968.2682428320295,True,0,51,210.0,169.0
144,145,25.593779851100003,8.097797433239998,4.59831641759,7161.644924910236,True,0,53,153.0,174.0
145,146,46.3526681506,-84.43934701,29.0937892589,4853.361863224745,True,0,37,53.0,118.0
146,147,56.5315903859,-3.8091575388699996,1.5166924226299998,3721.517351949893,True,0,16,166.0,51.0
147,148,44.0686969749,80.1378469761,18.0100719564,5107.327870564994,True,0,12,47.0,39.0
148,149,4.46565772452,25.120441002,1.0,9510.984914912577,True,0,23,278.0,75.0
149,150,-84.26671577340001,78.2354410345,2.59290360653,19377.574677011373,True,0,89,107.0,297.0
150,151,-17.8909981229,29.8679193469,20.7246354837,11996.93162188409,True,0,60,77.0,198.0
151,152,40.3191028448,49.0533740564,50.0,5524.26371480833,True,0,61,2.0,201.0
152,153,-81.65968141479999,-138.075735689,1.0,19087.68568274701,True,0,75,83.0,249.0
153,154,36.4672379307,98.9530453963,5.25488678125,5952.57155137643,True,0,92,23.0,306.0
154,155,14.919900379500001,22.5535998484,50.0,8348.52616976766,True,0,23,1.0,72.0
155,156,-15.8538893825,144.659110794,19.2723396664,11770.415464928321,True,0,18,60.0,57.0
156,157,-18.836198275,144.302959191,50.0,12102.033083461276,True,0,55,13.0,178.0
157,158,27.559052677399997,99.6351679222,1.0,6943.116557153264,True,0,92,118.0,308.0
158,159,43.0494535012,47.9625290698,18.7393157749,5220.66257385601,True,0,6,113.0,24.0
159,160,51.8480067941,15.927682521400001,1.7720530288099998,4242.308085873754,True,0,82,62.0,272.0
160,161,59.6300669251,94.7669553823,17.6725208177,3376.9824804636633,True,0,54,78.0,177.0
161,162,14.7931063578,-86.0103541477,2.94854248787,8362.62502170956,True,0,36,133.0,116.0
162,163,23.5072101012,9.083232396489999,5.06292565816,7393.660895189122,True,0,53,92.0,173.0
163,164,17.3501724507,-93.07252942950001,1.0,8078.292245084257,True,0,36,147.0,116.0
164,165,30.090945000599998,55.73717445689999,32.3494865308,6661.582976003117,True,0,61,34.0,202.0
165,166,53.3262997368,-110.969481457,1.0,4077.929410551059,True,0,64,231.0,215.0
166,167,27.7571096434,103.911911221,50.0,6921.093627347449,True,0,92,2.0,306.0
167,168,-87.55806352100001,59.0760975965,22.6794613846,19743.555848367505,True,0,9,54.0,32.0
168,169,78.19501719189999,-81.5759573775,1.0,1312.6541973869569,True,0,24,110.0,77.0
169,170,-19.469435981900002,13.3822836451,34.153843423400005,12172.44590382859,True,0,31,54.0,98.0
170,171,41.3206361791,98.6164503161,1.0,5412.898289168763,True,0,21,129.0,69.0
171,172,-11.2153088391,32.0657546529,1.0,11254.628841670083,True,0,60,202.0,199.0
172,173,22.3113416592,-13.4912621895,12.2419288733,7526.635398873853,True,0,77,15.0,252.0
173,174,33.2007024829,3.19554935239,4.62280705244,6315.7937208764015,True,0,99,169.0,331.0
174,175,66.5150147322,-175.418055325,2.17827797649,2611.4112141015644,True,0,4,73.0,18.0
175,176,16.7696731517,-98.9436684639,31.207369082899998,8142.8408220537785,True,0,36,2.0,114.0
176,177,53.9553156569,117.605248233,18.299836003499998,4007.98603145728,True,0,3,37.0,15.0
177,178,-10.6514539814,-65.320943193,9.127509901880002,11191.93104212995,True,0,33,221.0,108.0
178,179,21.5288013127,8.542897138189998,40.3337865149,7613.649915299329,True,0,53,28.0,172.0
179,180,66.7054075188,-49.9318316035,1.0,2590.240502161924,True,0,45,155.0,148.0
180,181,35.3463867587,68.7413670113,7.377127632180001,6077.204515226438,True,0,91,138.0,305.0
181,182,-6.0188660269500005,-41.4609033675,2.53097526693,10676.810764360416,True,0,20,109.0,64.0
182,183,-70.584554304,17.4020692829,29.6839991572,17856.18773608244,True,0,96,30.0,319.0
183,184,20.4132083918,74.83492494640001,36.334506409,7737.698188303993,True,0,58,36.0,190.0
184,185,-8.72623276439,116.818826,15.9145452248,10977.856210129976,True,0,62,83.0,207.0
185,186,24.0097333894,34.0978932297,1.0,7337.78285502054,True,0,66,158.0,223.0
186,187,27.265505358400002,-109.914979359,1.0,6975.757529756175,True,0,40,160.0,130.0
187,188,69.1751987992,147.891560461,18.3723389746,2315.612241910475,True,0,69,93.0,233.0
188,189,60.485220084,30.840693362399996,1.0,3281.893787689916,True,0,93,80.0,312.0
189,190,49.631067801099995,31.116441405,1.0,4488.820454575851,True,0,93,91.0,312.0
190,191,-37.5646264763,-70.6388093342,5.75554826594,14184.539283472714,True,0,7,103.0,27.0
191,192,-27.6068988181,-63.9428186904,10.4124058541,13077.29048697267,True,0,65,152.0,219.0
192,193,51.062905549300005,37.1944415503,1.1522644635,4329.607361197841,True,0,93,200.0,312.0
193,194,38.150441738000005,96.0500031145,9.191136757739999,5765.407827495864,True,0,21,106.0,69.0
194,195,-6.69738583931,35.5034626172,19.502171859,10752.258725122669,True,0,87,15.0,287.0
195,196,50.973368438,63.255569211099996,15.687929904,4339.56343372081,True,0,51,130.0,169.0
196,197,30.344304952399998,-103.657698235,1.0,6633.41063474805,True,0,40,272.0,131.0
197,198,70.67834572,153.56996049,19.1327871195,2148.469930316125,True,0,69,63.0,232.0
198,199,58.685132206300004,-156.61437016,1.0,3482.0544272045267,True,0,4,137.0,19.0
199,200,47.214227273199995,-82.5527692208,1.0,4757.560859787289,True,0,37,156.0,120.0
200,201,16.4622118456,-90.3687830259,26.8215011579,8177.028959431608,True,0,36,23.0,114.0
201,202,-86.0301604947,-176.98169694599997,2.53699989854,19573.660783438067,True,0,22,33.0,70.0
202,203,-85.6027471641,151.622078036,42.4964297054,19526.134589495086,True,0,78,9.0,257.0
203,204,20.4995458793,-2.9105670268799995,1.0,7728.097897714755,True,0,30,198.0,96.0
204,205,-78.4733134468,39.3902392532,14.102630500999998,18733.37773028267,True,0,76,65.0,251.0
205,206,-23.9619608483,44.9228035074,23.562586483,12671.991876796792,True,0,15,25.0,48.0
206,207,-17.602272585399998,-69.96696094149999,1.0,11964.826806921365,True,0,33,307.0,108.0
207,208,34.7591914968,37.4584229482,1.0,6142.49764929944,True,0,83,251.0,276.0
208,209,28.134525169699998,51.57437096100001,1.0,6879.126935586004,True,0,61,213.0,204.0
209,210,60.5916978885,-143.293882605,28.473340812399996,3270.053996029265,True,0,70,48.0,235.0
210,211,70.551324835,93.8087665615,1.79122066872,2162.5940083060254,True,0,34,92.0,111.0
211,212,36.0912984486,-101.30169433799999,15.6910900232,5994.374114511334,True,0,40,125.0,130.0
212,213,-1.2068340988500001,-69.6648812382,1.0,10141.737227104064,True,0,81,230.0,270.0
213,214,20.4720357014,94.40281894719999,1.0,7731.1568899283275,True,0,85,145.0,281.0
214,215,30.8654537766,42.6286917762,19.9414801737,6575.46152947023,True,0,83,28.0,274.0
215,216,25.9781391725,60.744829215100005,1.0,7118.906118362011,True,0,91,172.0,305.0
216,217,11.632826702100001,-8.21428113686,29.5053590341,8714.032086201412,True,0,77,95.0,255.0
217,218,-28.0060565949,-69.93324629899999,50.0,13121.674806683548,True,0,65,15.0,216.0
218,219,0.406208341311,127.676283644,9.78459204513,9962.375091295804,True,0,62,116.0,207.0
219,220,-85.8749305731,179.32962917400002,1.0,19556.40000369273,True,0,35,45.0,113.0
220,221,-82.98272047100001,36.372581340500005,1.0,19234.800913549047,True,0,25,123.0,79.0
221,222,18.4984046547,42.8327810646,37.2538104946,7950.614649389556,True,0,13,29.0,43.0
222,223,-25.3285849144,117.56273004399999,5.43859079003,12823.953539577471,True,0,0,19.0,1.0
223,224,59.027493505100004,136.280790587,23.8286367353,3443.985587698524,True,0,97,5.0,321.0
224,225,46.239600736499995,3.63621187819,25.404862322800003,4865.934386041486,True,0,16,59.0,50.0
225,226,59.6595277985,5.65922421283,21.4237996884,3373.706580807065,True,0,82,51.0,272.0
226,227,8.18214092979,42.7768493441,36.4599308183,9097.730837526844,True,0,68,49.0,227.0
227,228,-26.671308724299998,-68.0458116197,26.2633559352,12973.257615123202,True,0,65,56.0,218.0
228,229,51.5266773743,68.4194454417,26.0169333331,4278.038287137153,True,0,12,74.0,40.0
229,230,19.6834217953,36.4528875833,1.04642990737,7818.846755367994,True,0,66,79.0,223.0
230,231,56.146583252,48.2110992614,5.22872571041,3764.3281919615365,True,0,98,145.0,327.0
231,232,22.1290738547,81.435225563,24.857452383800002,7546.902654024897,True,0,58,74.0,191.0
232,233,-78.0396078479,17.620370195,32.6636935994,18685.151868027653,True,0,96,37.0,320.0
233,234,-78.2789203495,86.6318541142,22.499022123200003,18711.76220408819,True,0,89,42.0,297.0
234,235,52.150455145,4.67330141368,6.40468777353,4208.67736368166,True,0,16,146.0,51.0
235,236,-0.904681956874,-75.3365995429,1.0,10108.139441841546,True,0,81,259.0,270.0
236,237,49.017153692799994,27.1892996733,1.0,4557.084588814329,True,0,93,189.0,312.0
237,238,-21.1160372719,17.4976868362,26.4313290518,12355.539613482973,True,0,31,104.0,99.0
238,239,50.988536500200006,39.6633856026,13.5459738174,4337.876822157141,True,0,6,145.0,24.0
239,240,42.4915478977,77.6227801399,1.0,5282.698846511781,True,0,41,177.0,135.0
240,241,-10.7654741406,22.9223137523,19.9390901529,11204.609505368197,True,0,31,76.0,99.0
241,242,-2.5043981840900003,-64.9155916279,18.0776483602,10286.01977037894,True,0,1,167.0,9.0
242,243,43.2224235179,-114.81180606299999,1.0,5201.429185537347,True,0,19,117.0,60.0
243,244,45.8647704059,-67.06351583520001,26.5091634458,4907.613617156707,True,0,48,34.0,157.0
244,245,23.4884772058,105.273263321,24.408035645,7395.743898118968,True,0,27,56.0,84.0
245,246,-83.3870525517,-48.296597393,1.0,19279.76058960252,True,0,56,74.0,184.0
246,247,50.3849937384,46.81639175390001,7.635382556130001,4404.987715282347,True,0,6,134.0,24.0
247,248,3.96853670856,-53.4732602329,39.1577742606,9566.262249815718,True,0,1,48.0,6.0
248,249,9.43284792053,41.952781376,34.756311369,8958.658565437676,True,0,68,50.0,227.0
249,250,53.096024983599996,97.3203242135,6.2741454680999995,4103.534794841227,True,0,54,132.0,177.0
250,251,6.7085883122,37.664037807199996,37.1597886751,9261.582412746664,True,0,68,46.0,227.0
251,252,56.846618104300006,-111.546623056,20.2282327877,3686.487867911403,True,0,64,111.0,214.0
252,253,20.6369259136,103.436741525,18.1526461527,7712.8219348783405,True,0,27,37.0,84.0
253,254,22.9750107153,101.72321513,1.0,7452.838766864551,True,0,85,78.0,281.0
254,255,-8.395022390800001,-71.0011655483,1.0038944700399999,10941.027296934719,True,0,81,213.0,270.0
255,256,40.7490820543,-86.92412124309999,27.8066662646,5476.452208149292,True,0,90,60.0,299.0
256,257,62.9270162149,-162.83030841299998,1.3273437984799998,3010.378446033523,True,0,4,171.0,19.0
257,258,29.2587159542,65.0733753043,1.0,6754.122623769037,True,0,91,243.0,305.0
258,259,62.2190943479,-147.009776284,23.6049024539,3089.095766104667,True,0,4,46.0,18.0
259,260,24.0537924815,75.1770515476,1.0,7332.883707506455,True,0,58,219.0,192.0
260,261,-71.90175453350001,155.521602761,20.7554941118,18002.65371897789,True,0,78,58.0,258.0
261,262,44.687261123999996,-86.0730404737,1.0,5038.546675380866,True,0,8,179.0,30.0
262,263,33.6632591114,87.62121872280001,1.0,6264.35977050139,True,0,57,177.0,188.0
263,264,-10.5729113403,34.7199728008,41.1954074894,11183.197498914365,True,0,60,25.0,197.0
264,265,62.141217785600006,-146.782678295,1.0,3097.755244736946,True,0,4,47.0,18.0
265,266,39.3187899012,-6.95517675496,1.0,5635.493439193535,True,0,99,253.0,331.0
266,267,-17.9594030598,34.9821006314,16.6033368593,12004.537903824808,True,0,60,55.0,198.0
267,268,-10.8991028323,-46.9919438227,1.0,11219.468337939385,True,0,20,293.0,66.0
268,269,44.3042524761,10.3759543241,13.2884779494,5081.135293888337,True,0,28,101.0,88.0
269,270,-4.6047251642199996,-43.8565021093,8.73793510038,10519.565474864083,True,0,20,233.0,66.0
270,271,79.05170347720001,-26.8608691677,3.9424965327699995,1217.3950287356217,True,0,11,78.0,36.0
271,272,67.8093387359,151.824107927,33.0797636396,2467.4889514558517,True,0,69,26.0,231.0
272,273,38.9651154504,91.34273058209999,28.043747360500003,5674.820243806295,True,0,57,73.0,187.0
273,274,23.1975951255,32.2813705275,5.56845443787,7428.088509700141,True,0,66,136.0,223.0
274,275,33.312669524200004,7.84506310393,1.0,6303.343553932439,True,0,53,212.0,174.0
275,276,64.7742808831,13.1086138039,3.9577887298400003,2804.9719867599374,True,0,82,110.0,272.0
276,277,43.498728971000006,130.960899336,1.0,5170.7054209483995,True,0,17,95.0,54.0
277,278,33.2768836315,73.3341434521,39.4633475789,6307.322763646126,True,0,41,28.0,133.0
278,279,13.806068207200001,-14.4216307899,1.0,8472.378656460907,True,0,77,201.0,256.0
279,280,-19.2036615753,124.271543814,15.094741323900001,12142.8931381827,True,0,73,167.0,244.0
280,281,43.1406287946,97.37272525469999,26.555820007199998,5210.524343794602,True,0,21,41.0,68.0
281,282,39.6386986987,113.448553206,8.882696401210001,5599.921203922575,True,0,42,121.0,139.0
282,283,68.2201514575,163.894600456,1.0,2421.808661012888,True,0,32,69.0,103.0
283,284,52.9528449856,-117.048866444,48.684613669799994,4119.4556842158045,True,0,64,4.0,212.0
284,285,47.601486717200004,75.7017990471,10.8743365426,4714.499574319295,True,0,12,54.0,39.0
285,286,32.5310726325,-5.23120661625,30.8593834747,6390.253162970637,True,0,99,4.0,328.0
286,287,36.5302723073,66.9458935958,50.0,5945.562448494307,True,0,91,1.0,302.0
287,288,37.6098704881,111.56216726299999,1.0,5825.516607974652,True,0,42,180.0,139.0
288,289,14.477779961,-10.7028869777,1.9605133013999998,8397.687717270826,True,0,77,189.0,256.0
289,290,22.507998821599998,97.76080462430001,1.0,7504.7681201266605,True,0,85,102.0,281.0
290,291,70.5899578385,148.04913112399998,14.2413939496,2158.2982143157847,True,0,69,121.0,233.0
291,292,47.5672041476,75.8566570947,28.2618078303,4718.311622131155,True,0,12,53.0,39.0
292,293,35.6446107855,-87.18602590379999,20.5432010826,6044.043516442766,True,0,90,112.0,300.0
293,294,42.9689140739,55.8549176339,1.0,5229.618149566628,True,0,51,243.0,169.0
294,295,18.244639316,82.5400484327,27.3998809943,7978.832067611233,True,0,58,53.0,190.0
